#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
Author,916554248428559156,,,,658460830728185707,,,,
Author,440992856062644342,,,,1447319046232137455,,,,
HasTopic,,,,140503264433384406,,273693,,,
HasOrg,,,,,1111420083545148170,546976,,,
Author,106152566109953613,,,549734816118533113,,,,,
Author,372985529013012402,,,,1630351345915884062,,,,
Author,423920360224019641,,,,1560066052793400803,,,,
HasTopic,,,,1235430303110242592,,1578,,,
Author,143311804177722036,,,,1406420753055981375,,,,
Author,833173027168605531,,,,462104431376974634,,,,
Author,928011624901446633,,,1080604348575516326,,,,,
Author,335263745160462022,,,,437110044202511365,,,,
Author,323593271049299245,,,,464039239752344525,,,,
HasTopic,,,,1421331094669465835,,706771,,,
HasTopic,,,,760164840655443079,,182076,,,
HasTopic,,,,1411055430994512137,,49371,,,
Author,850471240445841179,,,,1560066052793400803,,,,
Includes,,,353365307219544531,270724170353589541,,,,,
HasTopic,,,,243125813507494636,,35127,,,
Sale,50456455068818432,761465522232525564,,,,234646,8/4/2018,,
HasTopic,,,,937426521661613112,,5390662,,,
Author,835414594725322208,,,,464039239752344525,,,,
Includes,,,555784630220125214,1180764363708703710,,,,,
HasTopic,,,,858437227342705120,,205555,,,
Includes,,,1615340315424362057,472271163435058966,,,,,
Author,1190940904094127439,,,,464039239752344525,,,,
Sale,1146520843253258397,66313051233188222,,,,46383,7/31/2018,,
Author,1195077886605572764,,,,462104431376974634,,,,
Includes,,,1615340315424362057,1256217180107605025,,,,,
Author,131014451548721806,,,,464039239752344525,,,,
Author,1363089553095303461,,,215305634768004149,,,,,
HasTopic,,,,837412823661170223,,1308336,,,
Author,1098286202240464101,,,,1560066052793400803,,,,
Author,991447455561690864,,,,464039239752344525,,,,
HasTopic,,,,913834534720021280,,463257,,,
HasTopic,,,,1205204880206488809,,43183,,,
HasTopic,,,,1090531156506496734,,260705,,,
Author,105602832541475334,,,,464039239752344525,,,,
Author,1231109931454102587,,,355515435123594456,,,,,
HasTopic,,,,155015860552602454,,98,,,
Author,1124106948253192631,,,,1560066052793400803,,,,
Author,532786501072575279,,,,464039239752344525,,,,
HasTopic,,,,1161053289243264771,,131030,,,
HasTopic,,,,1210965433028450318,,1286627,,,
Author,1130778846972145705,,,684515223129293050,,,,,
Includes,,,1372844135435303981,541525597874637914,,,,,
Author,1507248550834646575,,,,1560066052793400803,,,,
Sale,1204932594383356434,1202473119134934934,,,,,10/4/2018,,
HasTopic,,,,555262082630021504,,683772,,,
Author,1201032431458500264,,,,279093077013200911,,,,
HasTopic,,,,804806512512632233,,22698,,,
HasTopic,,,,1565049516132462368,,12796,,,
Author,1387471061151038626,,,,1560066052793400803,,,,
Author,204373143325016284,,,,464039239752344525,,,,
Author,213570514390331729,,,,462104431376974634,,,,
Includes,,,1615340315424362057,729806490260380749,,,,,
HasTopic,,,,202231244788755090,,734398,,,
Author,454436466112339510,,,,1560066052793400803,,,,
HasTopic,,,,813315204430225403,,2132873,,,
Author,1314530641105775841,,,1036413153605413156,,,,,
Author,505306893540410663,,,,1560066052793400803,,,,
HasTopic,,,,1223365239345339189,,379190,,,
Author,141298587875531937,,,,464039239752344525,,,,
Includes,,,1314315120197156050,537156582831353533,,,,,
HasTopic,,,,303460616432232843,,319622,,,
Author,1491126231362113924,,,,462104431376974634,,,,
HasOrg,,,,,1585317770407570207,762266,,,
Author,1622522835408731954,,,,1560066052793400803,,,,
HasOrg,,,,,392553110485625655,556098,,,
HasTopic,,,,1515503836111347256,,202785,,,
HasOrg,,,,,1442058041523586421,1061104,,,
HasTopic,,,,904621964447444622,,184754,,,
Author,1513020151385526474,,,,464039239752344525,,,,
Author,766245209349150304,,,554360477344127592,,,,,
Includes,,,1615340315424362057,1635572492853300253,,,,,
HasTopic,,,,1480348356284862710,,7860,,,
HasTopic,,,,1520046409527521244,,1424833,,,
Sale,943400607212325509,80541148179285007,,,,,8/6/2018,,
HasTopic,,,,749840522490192209,,31924,,,
HasTopic,,,,58313983062251013,,268617,,,
HasTopic,,,,445114360163216965,,133500,,,
HasTopic,,,,42556932584618438,,931699,,,
Author,1642129343851287552,,,,1560066052793400803,,,,
HasTopic,,,,95341696651422231,,179742,,,
Author,1313068445291852645,,,,462104431376974634,,,,
Includes,,,1314315120197156050,1551827210575636032,,,,,
Sale,1037823056401524661,1063663306793960011,,,,,10/13/2018,,
Includes,,,1615340315424362057,710612564932216845,,,,,
Includes,,,1615340315424362057,984845540879841631,,,,,
Includes,,,1615340315424362057,438187529101502334,,,,,
Author,728139582375301616,,,,464039239752344525,,,,
HasTopic,,,,1350512028508218065,,3621491,,,
HasTopic,,,,521429719406149163,,11471,,,
HasTopic,,,,1493425927157138226,,4290,,,
HasTopic,,,,1012323418794861025,,15146685,,,
HasTopic,,,,724181690615382010,,698752,,,
Author,795374342265206855,,,,462104431376974634,,,,
Author,846153990892220266,,,,462104431376974634,,,,
Author,1606362470357564025,,,821112427570632131,,,,,
HasTopic,,,,1214020710120985213,,27318,,,
HasOrg,,,,,114100208765692464,43080767,,,
Sale,995348276121635354,1436113010612536053,,,,,8/21/2018,,
Author,118528446327468593,,,,462104431376974634,,,,
HasTopic,,,,642610229144510743,,774344,,,
Author,44453527544374208,,,,462104431376974634,,,,
Author,1036423464413234510,,,,462104431376974634,,,,
HasTopic,,,,601026313315030153,,245068,,,
Includes,,,1615340315424362057,507583350344754517,,,,,
HasTopic,,,,828748700551622743,,107,,,
Author,1316981383428912280,,,,445341351326743491,,,,
HasTopic,,,,1299490164397973755,,1324697,,,
Author,458557795155565541,,,621209354421333927,,,,,
Includes,,,353365307219544531,815537501833604685,,,,,
Includes,,,1222966301068614432,811494466082660403,,,,,
Sale,1131714107563551644,1572336534555503251,,,,50802362,8/1/2018,,
Sale,1560904012711308350,1054805757315977577,,,,655288,10/10/2018,,
HasTopic,,,,1335572639394082296,,20859809,,,
HasTopic,,,,945455722145365584,,12103677,,,
HasTopic,,,,945250019203802331,,4,,,
Author,1401631132197455053,,,,464039239752344525,,,,
HasTopic,,,,,1018031155313349227,172145,,,
HasTopic,,,,194042603452544854,,11349546,,,
HasTopic,,,,1584122005539606332,,538104,,,
HasTopic,,,,542182320313222710,,25272,,,
Author,804155064154907011,,,906024292301415623,,,,,
HasTopic,,,,,1446316445115552334,15763373,,,
Includes,,,1222966301068614432,1087337332058225761,,,,,
Includes,,,1314315120197156050,822565692293517182,,,,,
Author,1130805769057004025,,,744374373345020810,,,,,
Author,124343701052091011,,,,464039239752344525,,,,
Author,901561324828454684,,,,1560066052793400803,,,,
Author,701102754193407441,,,,462104431376974634,,,,
HasTopic,,,,564710835701402029,,3884230,,,
Sale,1152010913495030226,1247002096811157432,,,,,8/27/2018,,
Author,432643258831314530,,,,464039239752344525,,,,
Author,230346163992271730,,,914380365516247743,,,,,
HasTopic,,,,654888481391794555,,14660,,,
Includes,,,1314315120197156050,404334533242258629,,,,,
Sale,919664381647584524,630814061295225061,,,,9798,10/11/2018,,
Author,1215566984238517208,,,,464039239752344525,,,,
HasTopic,,,,1319192099257068519,,608427,,,
HasTopic,,,,140925133735422521,,49702,,,
HasTopic,,,,756450942402159521,,508295,,,
Sale,341402556934953042,1419458354185076265,,,,177,8/6/2018,,
Author,393771743861758481,,,,464039239752344525,,,,
Includes,,,353365307219544531,834435883245038371,,,,,
HasTopic,,,,1006434809805110472,,4040770,,,
HasTopic,,,,1646266150581026491,,45532594,,,
Author,939141046455808135,,,46055423255226965,,,,,
HasTopic,,,,,1223201466111155762,277967,,,
Includes,,,1314315120197156050,1092481947483716657,,,,,
Author,346401281431409585,,,1114502034902546550,,,,,
Includes,,,353365307219544531,417334229061829674,,,,,
HasTopic,,,,952361315354863881,,2404081,,,
Author,832543091353311110,,,233957673948003230,,,,,
Author,601144072241164861,,,,970329701315593419,,,,
Author,552564085940570615,,,,462104431376974634,,,,
HasOrg,,,,,405137730776545638,151510,,,
HasTopic,,,,336336013234032341,,34508,,,
Author,1551970853613474840,,,,1483042641336690780,,,,
Author,284861135366555518,,,,464039239752344525,,,,
Author,442267121372110368,,,,464039239752344525,,,,
Author,435324424933464235,,,,1560066052793400803,,,,
Author,202012363293373066,,,,462104431376974634,,,,
Includes,,,1314315120197156050,1224194622752020660,,,,,
Author,651863400234724231,,,994103535178662377,,,,,
Author,1483226424613422000,,,281341256615210413,,,,,
Author,653072193658033664,,,565016758134039024,,,,,
Includes,,,353365307219544531,1120325487818324427,,,,,
Includes,,,565733832133342431,521195354645556079,,,,,
Sale,1221741302932413422,1413220062934095012,,,,2095,10/9/2018,,
Author,95608440775304801,,,,464039239752344525,,,,
Includes,,,1615340315424362057,1385804121747260425,,,,,
Sale,94164742905706082,560697182559335553,,,,,8/24/2018,,
HasTopic,,,,1221105283498495918,,20671269,,,
HasTopic,,,,981779238261140343,,151411,,,
Author,1480355211653722288,,,,462104431376974634,,,,
Includes,,,1615340315424362057,1431349314421317825,,,,,
HasTopic,,,,446324167555085454,,3240539,,,
HasTopic,,,,173136592450527152,,1310239,,,
Author,1325680842172442628,,,1245227155465814232,,,,,
Author,873332324248233413,,,,464039239752344525,,,,
Sale,352829131540751238,302805597413041192,,,,258,1/5/2019,,
HasTopic,,,,752439050965531927,,817107,,,
Author,1067260334136456395,,,,658460830728185707,,,,
HasOrg,,,,,548702425993392039,1048851,,,
Author,1623539864835070441,,,,464039239752344525,,,,
Includes,,,1372844135435303981,353421218353213105,,,,,
HasOrg,,,,,1442058041523586421,530471,,,
Author,1552052159845415437,,,1331332142515561679,,,,,
Author,817642068062298822,,,,464039239752344525,,,,
HasTopic,,,,1407450750125712492,,37226,,,
HasTopic,,,,215553434525121234,,1296,,,
HasTopic,,,,626126374233971510,,55105737,,,
Author,316420519079869212,,,827209111984761420,,,,,
Includes,,,1314315120197156050,1343862504451199956,,,,,
HasTopic,,,,945333971435043558,,34168,,,
HasTopic,,,,822155316008515002,,193181,,,
Includes,,,1314315120197156050,493786134573950865,,,,,
Author,1016101013110783137,,,,112426432345339011,,,,
HasOrg,,,,,464039239752344525,1161297,,,
Author,212002047090546013,,,,462104431376974634,,,,
Sale,402318346468347235,1464640340254775101,,,,82650,10/15/2018,,
Author,98037421652627252,,,1246653758543361187,,,,,
HasTopic,,,,828901276489572635,,728,,,
HasTopic,,,,512235869975654484,,556,,,
HasTopic,,,,992803313315910541,,180686,,,
HasOrg,,,,,293120621431252850,49210,,,
Sale,1271784163401252656,635085265454832240,,,,2119531,10/11/2018,,
Author,1404506123963178717,,,,816463552645282332,,,,
HasTopic,,,,,248089745628242201,1756248,,,
Author,1116225933557141276,,,434723601231214137,,,,,
HasTopic,,,,92744474450126157,,1333024,,,
HasTopic,,,,1559731454412361414,,633140,,,
HasTopic,,,,2025034220916145,,4448490,,,
Sale,1020399741633164649,1014674099364773636,,,,,8/7/2018,,
HasTopic,,,,1436518612058366414,,11461,,,
HasOrg,,,,,383905560617065500,1140241,,,
HasTopic,,,,1512161479124225203,,1406,,,
Includes,,,1372844135435303981,1322068761321315476,,,,,
HasTopic,,,,895136250581513080,,28962312,,,
HasTopic,,,,,1064705557327885345,3610519,,,
HasTopic,,,,16031107928115180,,6379092,,,
Author,942268241633758470,,,,818558234557080785,,,,
Author,196352433354431637,,,,464039239752344525,,,,
Includes,,,1372844135435303981,458143131032534520,,,,,
HasTopic,,,,165622104273035353,,191145,,,
HasTopic,,,,259736305701037201,,188886,,,
Author,707504420215717534,,,,926234417542025562,,,,
HasTopic,,,,661034233192561784,,261545,,,
HasTopic,,,,1245241840309564047,,1885597,,,
Author,1314512284765245735,,,,462104431376974634,,,,
Author,321192848322681631,,,1319192099257068519,,,,,
HasTopic,,,,945161232727331339,,1060070,,,
Author,750864467717857620,,,,464039239752344525,,,,
Includes,,,1615340315424362057,1523066332211320035,,,,,
HasTopic,,,,1288546014080318741,,200726,,,
Sale,1284530243350037418,1215309721861471250,,,,,10/11/2018,,
Includes,,,1314315120197156050,321901444844269313,,,,,
Includes,,,1372844135435303981,423233656408328286,,,,,
Author,385940759092142160,,,401200325007756504,,,,,
Author,1502720173200617152,,,,464039239752344525,,,,
Includes,,,1314315120197156050,626856355237221111,,,,,
Author,734584865062472271,,,235716706710036313,,,,,
Sale,938194110367999447,1470563113321033310,,,,782,10/6/2018,,
Author,437451655730145409,,,,464039239752344525,,,,
Author,1143564017392331466,,,765922026022998480,,,,,
Author,125050056212643268,,,,128760121384523067,,,,
Author,1145757413643125724,,,532695217146407604,,,,,
Includes,,,1222966301068614432,333721865424491328,,,,,
HasTopic,,,,,114100208765692464,120569,,,
Author,129116709783572035,,,,1560066052793400803,,,,
Author,1013779564655195762,,,,462104431376974634,,,,
Sale,1185342197067922743,875195410053106415,,,,356,10/11/2018,,
HasOrg,,,,,700445046832563344,1499258,,,
Author,1365407005134931511,,,232929250894474652,,,,,
Includes,,,1615340315424362057,1413094616102485291,,,,,
HasTopic,,,,1411620553586935685,,2125610,,,
HasTopic,,,,600184333272733215,,27958247,,,
Author,330110533859197096,,,,1560066052793400803,,,,
Author,110424512263114014,,,323543038151484359,,,,,
HasTopic,,,,1553592895572544317,,69396773,,,
Includes,,,565733832133342431,1539270357911004621,,,,,
Author,712539335925385534,,,,464039239752344525,,,,
HasTopic,,,,1514092030144926540,,46,,,
Author,1500124387224814588,,,,462104431376974634,,,,
HasTopic,,,,351547178227606395,,5189801,,,
Author,919223240372343308,,,,961010887130133818,,,,
Author,625080348138780706,,,900145646059915931,,,,,
HasTopic,,,,595371817783540109,,36453,,,
HasTopic,,,,94743541798195306,,5172773,,,
HasTopic,,,,73659825044161006,,728,,,
HasTopic,,,,493877352313318993,,1247463,,,
Author,683152352509311530,,,,1560066052793400803,,,,
Author,921126420218511663,,,,462104431376974634,,,,
HasTopic,,,,986250938007334220,,1333024,,,
HasTopic,,,,1378921422381143864,,202698,,,
HasTopic,,,132472381132383125,,,818193,,,
Includes,,,353365307219544531,240881826832925952,,,,,
Sale,229615639531232511,220973545514571425,,,,234646,8/23/2018,,
HasTopic,,,,1303979518310694261,,42213,,,
Author,1136556995282151052,,,,1184152153105251847,,,,
Author,1040641563827482252,,,,945272392604235968,,,,
HasTopic,,,,1213954523310229563,,185957,,,
Sale,916655548197117432,312654175409564163,,,,,10/7/2018,,
Includes,,,1372844135435303981,319378036362219177,,,,,
HasTopic,,,,1382922943491333021,,3911286,,,
Author,1063041063774373460,,,,559744520734942239,,,,
Author,670054353221127355,,,,1173037453552436481,,,,
Author,601022640618431874,,,,462104431376974634,,,,
Includes,,,1615340315424362057,932344861248655241,,,,,
Author,1051225313965449590,,,,464039239752344525,,,,
HasTopic,,,,671333811279659542,,3348247,,,
HasOrg,,,,,1406013120965590143,13371,,,
Author,659013432215130134,,,333114736282241020,,,,,
HasOrg,,,,,765129415015501654,738236,,,
Author,1048224391761329334,,,,462104431376974634,,,,
Author,889478406411930828,,,473143989541605193,,,,,
Includes,,,15133734353741126,1341423602679383928,,,,,
HasTopic,,,,1437399430635893504,,45767,,,
Sale,1333251130965146152,460305336563025535,,,,,10/9/2018,,
Includes,,,1314315120197156050,708339320641515420,,,,,
Includes,,,1372844135435303981,1382775646111128907,,,,,
Author,1513017752082161010,,,,462104431376974634,,,,
HasTopic,,,,1273241821416215225,,178354,,,
Author,763143163035554424,,,,422500904651204369,,,,
HasTopic,,,,1475095853393961812,,3911286,,,
Author,1282718162335437550,,,,464039239752344525,,,,
Author,632820452541652814,,,,464039239752344525,,,,
Author,838393821210198674,,,385774364653993420,,,,,
Includes,,,15133734353741126,320282842535880402,,,,,
HasTopic,,,,1436111782322094131,,3471537,,,
HasTopic,,,,1065049053635311306,,2141565,,,
HasTopic,,,,1635572492853300253,,220869,,,
HasTopic,,,,964191643525317260,,1333024,,,
HasTopic,,,,1300681448133522555,,1058733,,,
HasTopic,,,,1338512181426893330,,171908,,,
HasTopic,,,,517446339046657380,,11639,,,
HasTopic,,,,711646659150236917,,12124779,,,
Author,1199535782737151503,,,425606063534434520,,,,,
HasTopic,,,,201441811361568780,,164359,,,
Includes,,,451888058015735870,427127816310931843,,,,,
Author,1040300435754657352,,,803708645507644487,,,,,
Sale,724380810930524463,1317521109761823060,,,,155171,10/6/2018,,
Author,475301453102566214,,,,462104431376974634,,,,
Sale,280912261782923534,855631438435288572,,,,,7/30/2018,,
Author,595471556700161328,,,,464039239752344525,,,,
Author,1116108123076153655,,,,658460830728185707,,,,
Includes,,,1314315120197156050,627442418823971175,,,,,
Author,863934545505001153,,,232673175440617796,,,,,
Author,1126052474932331659,,,534889901795492912,,,,,
HasTopic,,,,654363648610924719,,160151,,,
Author,734094386361459434,,,,621342290531088160,,,,
Author,1096861730219269430,,,461232894276109571,,,,,
Author,807109321885353427,,,,464039239752344525,,,,
Includes,,,15133734353741126,80423968803235505,,,,,
Sale,1164411422335744061,1623223580119372495,,,,942405,10/12/2018,,
HasTopic,,,,,85706350860365326,5615097,,,
Includes,,,1615340315424362057,98155957291908010,,,,,
Includes,,,1314315120197156050,208505428435311149,,,,,
Sale,176300269605957294,374824836244801535,,,,1421891,10/14/2018,,
HasTopic,,,,1225104533633250142,,45165,,,
HasTopic,,,,402256014121326919,,731027,,,
Sale,945432111355846546,138565526432464094,,,,,8/20/2018,,
HasTopic,,,,461226506941583018,,73843,,,
HasTopic,,,,,91748537183657893,1269709,,,
HasTopic,,,,766404342494553244,,15290,,,
Author,1428582506225804592,,,764404496120032738,,,,,
HasTopic,,,,1021446520261504330,,1412166,,,
Sale,75011053159444146,1149214110327991250,,,,14468057,8/9/2018,,
Author,832200356650835672,,,,1560066052793400803,,,,
